id,lga_id,ward_id,name,t_reg
1005107 ,24 ,2000250 ,MAIKONI II/PRI.SCHOOL,639 
1005108 ,24 ,2000250 ,DADIN SARIKI /K/GIDAN MAI UNGUWA,509 
1005109 ,24 ,2000250 ,YAROGYAL-SERI K/G MAIGARI,509 
1005110 ,24 ,2000250 ,TADI/K/G MAIGARI,460 
1005111 ,24 ,2000250 ,DUMURUKWAL MAGAJI/ K/G MAI GARI,419 
1005112 ,24 ,2000250 ,YAROGYAL-KANTA/K/G MAIGARI,280 
1005113 ,24 ,2000250 ,DANYAWA ZUMBUL PRI SCHL,231 
1005114 ,24 ,2000250 ,DANYAWA ALI/ZUBAIRU/ KOFAR GIDAN /ALI,228 
1005115 ,24 ,2000250 ,GUZU K/G/MAIGARI,210 
1005116 ,24 ,2000250 ,DUMURUKWAL SERI/K/G MAIGARI,204 
1005117 ,24 ,2000250 ,BECHI/K/G/ MAIUNGUWA,200 
1005118 ,24 ,2000250 ,AGALA /K/MAIUNGUWA,181 
1005119 ,24 ,2000250 ,DANSAWA/K/G MAIUNGUWA,177 
1005120 ,24 ,2000250 ,MAI KONI A DISPENSARY,148 
1005122 ,24 ,2000251 ,MAIGARI ALTI/PRI.SCHOOL,966 
1005123 ,24 ,2000251 ,MAI GARI / BALA / MALLAMAWA PRI.SCH.,625 
1005124 ,24 ,2000251 ,MALLAMAWA ASIBITI (DISPENSARY,483 
1005125 ,24 ,2000251 ,BAIDA/K/G MAIGARI,437 
1005126 ,24 ,2000251 ,YANKARA/ KOFAR / MAI GARI MAIGARI,432 
1005127 ,24 ,2000251 ,YA'YAYE - KAN HANYA,405 
1005128 ,24 ,2000251 ,UNG.TUKUR/K/G MAIGARI,393 
1005129 ,24 ,2000251 ,YAKARA/K/G MAIGARI,383 
1005130 ,24 ,2000251 ,SHABEWA BALA/K/G BALA,340 
1005131 ,24 ,2000251 ,BISHIRAWA/PRI.SCHOOL,328 
1005132 ,24 ,2000251 ,SHABEWA BARUWA/K/G MAIGARI,201 
1005133 ,24 ,2000251 ,MAI GARI ALTI PRIMARY SCHOOL,186 
1005134 ,24 ,2000251 ,SHABEWA BARUWA/K/G MAIGARI,166 
1005136 ,24 ,2000255 ,GOJOGOJO PRI.SCHOOL II,876 
1005137 ,24 ,2000255 ,SHARTA K/GIDAN MAIGARI,629 
1005138 ,24 ,2000255 ,RANDA JULI - K/GIDAN MAIGARI,569 
1005139 ,24 ,2000255 ,GOJOGOJO PRI.SCHOOL I,553 
1005140 ,24 ,2000255 ,NATSALLE MAGAJI - K/GIDAN MAIGARI,534 
1005141 ,24 ,2000255 ,NATSALLE MAZA - K/GIDAN MAIGARI,508 
1005142 ,24 ,2000255 ,RAFIN ABZINAWA - K/GIDAN MAIGARI,472 
1005143 ,24 ,2000255 ,MAIGORIBAI - K/GIDAN MAIGARI,462 
1005144 ,24 ,2000255 ,WALA - K/GIDAN MAIGARI,442 
1005145 ,24 ,2000255 ,DOMAI - PRI.SCHOOL,432 
1005146 ,24 ,2000255 ,RANDA YAKU - K/GIDAN MAIGARI,404 
1005147 ,24 ,2000255 ,WALA HABE - K/GIDAN YAU,378 
1005148 ,24 ,2000255 ,ARHA KOFAR / GIDAN MAI UNGUWA,367 
1005149 ,24 ,2000255 ,KAHE - K/GIDAN MAIUNGUWA,367 
1005150 ,24 ,2000255 ,MAI GORIBAI - K/GIDAN MAIGARI,366 
1005151 ,24 ,2000255 ,TOFAKAI - K/GIDAN MAIGARI,345 
1005152 ,24 ,2000255 ,SHARTA - K/GIDAN MAIGARI,341 
1005153 ,24 ,2000255 ,ZANGUNA - K/GIDAN MAIGARI,328 
1005154 ,24 ,2000255 ,WALAFULANI - K/GIDAN ? MAIGARI,271 
1005155 ,24 ,2000255 ,NATSALLE MAGAJI - K/GIDAN MAIGARI,263 
1005156 ,24 ,2000255 ,DANDODO - K/GIDAN LIMAN,248 
1005157 ,24 ,2000255 ,MAIBAGARUWA - K/GIDAN MAIGARI,244 
1005158 ,24 ,2000255 ,GOJOGOJO SECONDARY SCHOOL,240 
1005160 ,24 ,2000249 ,JIRDEBE I PRI.SCHOOL,817 
1005161 ,24 ,2000249 ,KOZA HABE PRI.SCHOOL,785 
1005162 ,24 ,2000249 ,JASSAI PRI.SCHOOL,709 
1005163 ,24 ,2000249 ,TSOHON BIRNI PRI.SCHOOL,678 
1005164 ,24 ,2000249 ,BULA PRI.SCHOOL,664 
1005165 ,24 ,2000249 ,KOKOTUKO - K/GIDAN MAIUNGUWA,655 
1005166 ,24 ,2000249 ,JIRDADE PRI.SCHOOL,641 
1005167 ,24 ,2000249 ,KOZA HABE K/GIDAN MAIUNGUWA,635 
1005168 ,24 ,2000249 ,KAIKIRANA - K/G MAIUNGUWA,626 
1005169 ,24 ,2000249 ,JIRDADEJAMAA - PRI.SCHOOL,581 
1005170 ,24 ,2000249 ,KOKOTUKO - PRI.SCHOOL,543 
1005171 ,24 ,2000249 ,TSAURI SHEHU - K/G MAIUNGUWA,528 
1005172 ,24 ,2000249 ,YANHAKUM - PRI.SCHOOL,515 
1005173 ,24 ,2000249 ,DAWAKAWA - K/MAIGARI,510 
1005174 ,24 ,2000249 ,YUKKA -K/G MAIUNGUWA,470 
1005175 ,24 ,2000249 ,YANHAKUM PRI.SCHOOL,456 
1005176 ,24 ,2000249 ,TILIA HABE - K/GIDAN MAIUNGUWA,446 
1005177 ,24 ,2000249 ,SAITAWA PRI.SCHOOL,434 
1005178 ,24 ,2000249 ,MANMANI - KOFAR MAIUGUWA,404 
1005179 ,24 ,2000249 ,MAHARBA - KOFAR GAMJI,402 
1005180 ,24 ,2000249 ,TILLA FULANI - K/G. UNGUWA,402 
1005181 ,24 ,2000249 ,GAGIR HABE - KOFAR GIDAN MAI GARI,368 
1005182 ,24 ,2000249 ,GAGIR FULANI - K/GIDAN MAIUNGUWA,367 
1005183 ,24 ,2000249 ,KOZA BELLO - K/GIDAN MAIUGUWA,365 
1005184 ,24 ,2000249 ,SUKUB - K/GIDAN MAINGUWA,361 
1005185 ,24 ,2000249 ,KALAMSAMI - K/GIDAN MAIUNGUWA,353 
1005186 ,24 ,2000249 ,RABA FULANI -K/GIDAN MAIUNGUWA,353 
1005187 ,24 ,2000249 ,JAJAYE - K/GIDAN MAINGUWA,265 
1005188 ,24 ,2000249 ,KOZA HABE PRIMARY SCHOOL,262 
1005189 ,24 ,2000249 ,KAKIRANA MUSA - PRI.SCHOOL,254 
1005190 ,24 ,2000249 ,JIRDEDE PRIMARY SCHOOL,180 
1005191 ,24 ,2000249 ,TSAURI SUMAYE - K/G MAIUNGUWA,166 
1005192 ,25 ,2000262 ,UNGUWAR SODAGI TUNAU PRI.SCH I,1280 
1005193 ,25 ,2000262 ,UNG.HALILU GALADIMA PRI.SCHOOL II,1258 
1005194 ,25 ,2000262 ,UNG. DAMBO - DAMBO PRI.SCHOOL,1129 
1005195 ,25 ,2000262 ,UNG. SAMBO - SAMBO PRI.SCHOOL I,1117 
1005196 ,25 ,2000262 ,TSOHUWA KASUWA,1100 
1005197 ,25 ,2000262 ,UNG.MAI SAJE (DANFILI) BAKIN HANYA I,1076 
1005198 ,25 ,2000262 ,KOFAR FADA GIRLS DAY PRI.SCHOOL I,1069 
1005199 ,25 ,2000262 ,UNGUWAR SODANJI TUNAU PRI.SCHOOL II,1053 
1005200 ,25 ,2000262 ,UNG.DANJUMA - SALLAU PRI.SCHOOL I,1050 
1005201 ,25 ,2000262 ,KOFAR GIDAN BAKI,1038 
1005202 ,25 ,2000262 ,GANGARAWA ADULT EDUCATION CLASS I,1023 
1005203 ,25 ,2000262 ,GANGARAWA - GINDIN BEDI,1019 
1005204 ,25 ,2000262 ,GALADIMA'S OFFICE,975 
1005205 ,25 ,2000262 ,UNGUWAR GARBA GARDI MADAURA SHANU,946 
1005206 ,25 ,2000262 ,UNG.DANJUMA - GIDAN RIMI,927 
1005207 ,25 ,2000262 ,KOFAR FADA GIRLS DAY PRI.SCHOOL IV,882 
1005208 ,25 ,2000262 ,UNG. SAMBO - SAMBO PRI.SCHOOL II,851 
1005209 ,25 ,2000262 ,GANGARAWA - OPEN SPACE II,848 
1005210 ,25 ,2000262 ,UNG.HALILU - AREA COURT II,829 
1005211 ,25 ,2000262 ,POLICE BARRACKS ? NITEL,823 
1005212 ,25 ,2000262 ,GWAMUTSAWA ISALMIYYA CLASS,806 
1005213 ,25 ,2000262 ,KOFAR FADA GIRLS DAY PRI.SCHOOL II,804 
1005214 ,25 ,2000262 ,UNG.MAI SAJE (DANFILI) BAKIN HANYA II,796 
1005215 ,25 ,2000262 ,UNGUWAR GARBA GARDI GINDIN TINGILIN,776 
1005216 ,25 ,2000262 ,ABUTH/GGSS ABUTH STAFF QUARTS,756 
1005217 ,25 ,2000262 ,KOFAR FADA GIRLS DAY PRI.SCHOOL III,753 
1005218 ,25 ,2000262 ,SOCIAL WELFARE HOUSE,751 
1005219 ,25 ,2000262 ,UNG.HALILU GALADIMA PRI.SCHOOL I,726 
1005220 ,25 ,2000262 ,DANBILAGO - DANBILAGO PRI.SCHOOL II,710 
1005221 ,25 ,2000262 ,KOFAR GIDAN ALH. BELLO,707 
1005222 ,25 ,2000262 ,DANBILAGO - DANBILAGO PRI.SCHOOL I,701 
1005223 ,25 ,2000262 ,LOCAL GOVT. SECONDARY SCHOOL,700 
1005224 ,25 ,2000262 ,UNG.DANJUMA - SALLAU PRI.SCHOOL II,679 
1005225 ,25 ,2000262 ,UNGUWAR GARBA GARDI GINDIN BEDI,675 
1005226 ,25 ,2000262 ,UNG.SARKIN GORO -OPEN SPACE II,671 
1005227 ,25 ,2000262 ,GANGARAWA - OPEN SPACE I,625 
1005228 ,25 ,2000262 ,GANGARAWA ADULT EDUCATION CLASS II,607 
1005229 ,25 ,2000262 ,KOTU TA DAYA,601 
1005230 ,25 ,2000262 ,UNG.HALILU GALADIMA PRI.SCHOOL I,568 
1005231 ,25 ,2000262 ,UNG.GARBA GARDI MADAURA PRI.SCH,516 
1005232 ,25 ,2000262 ,UNG.HALILU GALADIMA PRI.SCHOOL II,514 
1005233 ,25 ,2000262 ,POLICE BARRACKS ? MADAKI,471 
1005234 ,25 ,2000262 ,UNG.SARKIN GORO - GINDIN FALWAYA,462 
1005235 ,25 ,2000262 ,UNG.SARKIN GORO -OPEN SPACE I,432 
1005236 ,25 ,2000262 ,UNG. HALILU GALADIMA PRI. SCHOOLL III,192 
1005237 ,25 ,2000262 ,GANGARAWA ADULT EDUCATION CLASS II,157 
1005238 ,25 ,2000262 ,UNG. SODANGI TUNAU PRI. SCHOOL IV,136 
1005239 ,25 ,2000262 ,UNG. SODANGI TUNAU PRI. SCHOOL III,119 
1005240 ,25 ,2000262 ,UNG. DANJUMA SALLAU PRI. SCHOOL II,89 
1005241 ,25 ,2000262 ,UNG. DAMBO-DAMBO PRI. SCHOOL II,62 
1005242 ,25 ,2000262 ,UNG. SAMBO - SAMBO PRI. SCHOOL IV,53 
1005243 ,25 ,2000262 ,UNG. MAISAJE (DANFILI) BAKIN HANYA III,48 
1005244 ,25 ,2000262 ,GALADIMA OFFICE II,47 
1005245 ,25 ,2000262 ,POLICE BARRACK NITEL II,47 
1005246 ,25 ,2000262 ,UNG. SAMBO - SAMBO PRI. SCHOOL III,45 
1005247 ,25 ,2000262 ,KOFAR FADA G.D. PRI SCHOOL VI,42 
1005248 ,25 ,2000262 ,TSOHUWAR KASUWA II,40 
1005249 ,25 ,2000262 ,GANGARAWA GINDIN BEDI II,32 
1005250 ,25 ,2000262 ,KOFAR FADA G.D. PRI SCHOOL VIII,29 
1005251 ,25 ,2000262 ,UNG. DANJUMA GIDAN RIMI II,28 
1005252 ,25 ,2000262 ,KOFAR GIDAN BAKI II,26 
1005253 ,25 ,2000262 ,GANGARAWA OPEN SPACE II,17 
1005254 ,25 ,2000262 ,UNG. MAISAJE (DANFILI) BAKIN HANYA IV,14 
1005255 ,25 ,2000262 ,KOFAR FADA G.D.SCHOOL VII PRI,9 
1005256 ,25 ,2000262 ,UNG. GARBA GARDI MADAURA SHANU II,5 
1005257 ,25 ,2000262 ,UNG. HALILU AREA COURT III,4 
1005258 ,25 ,2000263 ,TUDUN WADA - KOFAR GIDAN RABI'U MAGAJI,1170 
1005259 ,25 ,2000263 ,UNG. HALILU PAYAMASA SHADE GIDIN KUKA I,1167 
1005260 ,25 ,2000263 ,TUDUN WADA - DUDI PRI.SCHOOL II,1162 
1005261 ,25 ,2000263 ,TURA ISAMIYA - TURA PRI.SHOOL I,1144 
1005262 ,25 ,2000263 ,TUDUN WADA - W/BOARD LOWCOST HOUSES,1134 
1005263 ,25 ,2000263 ,B.C.G.A. - SALE G. PRI.SCHOOL II,1060 
1005264 ,25 ,2000263 ,S/LAYIN DANTAFI - SABON LAYI PRI.SCH II,1040 
1005265 ,25 ,2000263 ,TUDUN WADA - DUDI PRI.SCHOOL III,1039 
1005266 ,25 ,2000263 ,UNG. HALILU PAYAMASA/SHADE TSAMIYA III,1006 
1005267 ,25 ,2000263 ,TUDUN WADA - KOFAR GIDAN ALH. SAFIYANU,932 
1005268 ,25 ,2000263 ,S/LAYIN DANTAFI - SABON LAYI PRI.SCH I,931 
1005269 ,25 ,2000263 ,TUDUN WADA - OLD BONANZA,911 
1005270 ,25 ,2000263 ,UNGUWAR ALIYU - ALIYU PRI.SCHOOL I,885 
1005271 ,25 ,2000263 ,UNG/DUTSE - U/DUTSE - GINDIN CEDIYA,863 
1005272 ,25 ,2000263 ,UNGUWAR ALIYU - ALIYU PRI.SCHOOL II,857 
1005273 ,25 ,2000263 ,B.C.G.A. - SALE G. PRI.SCHOOL I,841 
1005274 ,25 ,2000263 ,UNG. HALILU PAYAMASA/SHADE TSAMIYA I,833 
1005275 ,25 ,2000263 ,TUDUN WADA - DUDI PRI.SCHOOL IV,805 
1005276 ,25 ,2000263 ,UNGUWAR ALIYU - KOFAR GIDAN BAKO MATAZA,798 
1005277 ,25 ,2000263 ,UNG/SALE - SALE MAI UNGUWA HOUSE,784 
1005278 ,25 ,2000263 ,TUDUN WADA - DUDI PRI.SCHOOL V,777 
1005279 ,25 ,2000263 ,UNGUWA SALE - CHEDIYAR MAI UNGUWAR,773 
1005280 ,25 ,2000263 ,UNG. HALILU PAYAMASA/SHADE TSAMIYA II,769 
1005281 ,25 ,2000263 ,UNG. HALILU PAYAMASA SHADE GIDIN,748 
1005282 ,25 ,2000263 ,TURA ISAMIYA - TURA PRI.SHOOL II,727 
1005283 ,25 ,2000263 ,UNGUWAR ALIYU - ALIYU PRI.SCHOOL III,657 
1005284 ,25 ,2000263 ,UNG. HALILU PAYAMASA/SHADE TSAMIYA IV,642 
1005285 ,25 ,2000263 ,UNG/ALIYU - ALIYU PRI.SCHOOL,515 
1005286 ,25 ,2000263 ,UNG/SALE - KOFAR GIDAN DANBABA,475 
1005287 ,25 ,2000263 ,UNG/ALIYU - ALIYU PRI.SCHOOL,470 
1005288 ,25 ,2000263 ,B.C.G.A. - SALE G. PRI.SCHOOL III,358 
1005289 ,25 ,2000263 ,BCGA SALE G. PRI. SCHOOL III,202 
1005290 ,25 ,2000263 ,TUDUN WADA DUDI PRI. SCHOOL III,143 
1005291 ,25 ,2000263 ,UNG. ALIYU - ALIYU PRI. SCHOOL IV,132 
1005292 ,25 ,2000263 ,TUDUN WADA DUDI PRI. SCHOOL III,113 
1005293 ,25 ,2000263 ,S/LAYI DANTAFI LAMBUN KYAUTA III,110 
1005294 ,25 ,2000263 ,UNG. SALE CHEDIYA MAI UNGUWA HOUSE II,106 
1005295 ,25 ,2000263 ,"K/GIDAN ALH. MANDE, T/WADA HOUSING",104 
1005296 ,25 ,2000263 ,BCGA SALE G. PRI. SCHOOL IV,104 
1005297 ,25 ,2000263 ,TUDUN WADA - DUDI PRI. SCHOOL V,96 
1005298 ,25 ,2000263 ,UNG. HALILU PAYAMASA SHADE G/KUKA II,93 
1005299 ,25 ,2000263 ,TUDUN WADA - DUDI PRI. SCHOOL V,92 
1005300 ,25 ,2000263 ,TURA ISLAMIYA - TURA PRI. SCHOOL III,83 
1005301 ,25 ,2000263 ,TUDUN WADA KOFAR GIDAN ALH. SAFIYNU II,69 
1005302 ,25 ,2000263 ,UNG. SALE - SALE MAI UNGUWA HOUSE,69 
1005303 ,25 ,2000263 ,TUDUN WADA WATER BOARD LOWCOST,53 
1005304 ,25 ,2000263 ,S/LAYI DANTAFI S/LAYI PRI. SCHOOL IV,45 
1005305 ,25 ,2000263 ,UNG. HALILU PAYAMASA SHADE TSAMIYA IV,23 
1005306 ,25 ,2000263 ,TUDUN WADA OLD BONANZA II,22 
1005307 ,25 ,2000263 ,UNG. DUTSE - U/DUTSE GINDIN CEDIYA II,18 
1005308 ,25 ,2000263 ,TUDUN WADA KOFAR GIDAN RABI??,16 
1005309 ,25 ,2000263 ,UNG. HALILU PAYAMASA SHADE TSAMIYA V,11 
1005310 ,25 ,2000263 ,UNG. HALILU PAYAMASA SHADE TSAMIYA VI,8 
1005311 ,25 ,2000263 ,UNGUWAR ALIYU - KOFAR GIDAN BAKO,0 
1005312 ,25 ,2000266 ,MARMARA UNG WAZAMAI,1447 
1005313 ,25 ,2000266 ,UNG/HANAU - HANAU PRI.SCHOOL II,1286 
1005314 ,25 ,2000266 ,UNG/WANZAMAI ? WANZAMAI PRI.SCH II,1027 
1005315 ,25 ,2000266 ,M.KANKARA - M/KANKARA PRI.SCHOOL,1022 
1005316 ,25 ,2000266 ,UNG/GAMBO - GAMBO PRI.SCHOOL I,907 
1005317 ,25 ,2000266 ,MARMARA - OPEN SPACE (MARKET) I,866 
1005318 ,25 ,2000266 ,YAR TEBA - YAR TEBA PRI.SCHOOL,813 
1005319 ,25 ,2000266 ,UNG/GAMBO - GAMBO PRI.SCHOOL II,812 
1005320 ,25 ,2000266 ,UNG/HANAU - HANAU PRI.SCHOOL I,782 
1005321 ,25 ,2000266 ,MARMARA - OPEN SPACE (MARKET) II,766 
1005322 ,25 ,2000266 ,BURDUGAU G. - BURDUGAU G. PRI.SCH I,711 
1005323 ,25 ,2000266 ,SALIHAWA GANA - OPEN SPACE,662 
1005324 ,25 ,2000266 ,UNG/SALIHAWA - YABA DISPENSARY I,636 
1005325 ,25 ,2000266 ,KABARA YABA - YABA PRI.SCHOOL,564 
1005326 ,25 ,2000266 ,UNG/SALIHAWA - YABA DISPENSARY II,479 
1005327 ,25 ,2000266 ,BURDUGAU G. - BURDUGAU G. PRI.SCH II,466 
1005328 ,25 ,2000266 ,UNG/RINGI/MARMARA DAN FILI UNG. RINGI,416 
1005329 ,25 ,2000266 ,MARMARA - UNG. RUNJI,414 
1005330 ,25 ,2000266 ,TSAUNIN CINYA -OPENSPACE IV,129 
1005331 ,25 ,2000266 ,MARMARA UNG.WANZAMAI III,126 
1005332 ,25 ,2000266 ,TSAUNIN CINYA -OPENSPACE X,121 
1005333 ,25 ,2000266 ,TSAUNIN CINYA -OPENSPACE XIV,115 
1005334 ,25 ,2000266 ,TSAUNIN CINYA -OPENSPACE VIII,110 
1005335 ,25 ,2000266 ,TSAUNIN CINYA -OPENSPACE XVI,104 
1005336 ,25 ,2000266 ,MARMARA UNG.WANZAMAI II,102 
1005337 ,25 ,2000266 ,MARMARA OPENSPACE III,97 
1005338 ,25 ,2000266 ,TSAUNIN CINYA -OPENSPACE V,92 
1005339 ,25 ,2000266 ,TSAUNIN CINYA -OPENSPACE VI,92 
1005340 ,25 ,2000266 ,TSAUNIN CINYA -OPENSPACE III,91 
1005341 ,25 ,2000266 ,TSAUNIN CINYA OPENSPACE II,85 
1005342 ,25 ,2000266 ,TSAUNIN CINYA -OPENSPACE XII,85 
1005343 ,25 ,2000266 ,M/KANKARA - PRI SCHOOL III,74 
1005344 ,25 ,2000266 ,TSAUNIN CINYA -OPENSPACE XIX,74 
1005345 ,25 ,2000266 ,TSAUNIN CINYA -OPENSPACE VII,72 
1005346 ,25 ,2000266 ,TSAUNIN CINYA -OPENSAPACE XIII,72 
1005347 ,25 ,2000266 ,TSAUNIN CINYA -OPENSPACE IX,67 
1005348 ,25 ,2000266 ,UNG. WANZAMAI PRI.SCHOOL III,61 
1005349 ,25 ,2000266 ,TSAUNIN CINYA -OPENSAPCE XX,59 
1005350 ,25 ,2000266 ,UNG. GAMBO - GAMBO PRI SCH III,55 
1005351 ,25 ,2000266 ,UNG. HANAU - HANAUPRI SCH IV,52 
1005352 ,25 ,2000266 ,MARMARA OPEN SPACE IV,50 
1005353 ,25 ,2000266 ,UNG/GAMBO PRI.SCH IV,42 
1005354 ,25 ,2000266 ,UNG. HANAU - HANAU PRI SCHOOL III,40 
1005355 ,25 ,2000266 ,TSAUNIN CINYA -OPENSPACE XI,39 
1005356 ,25 ,2000266 ,UNG. HANAU - HANAU PRI.SCH V,36 
1005357 ,25 ,2000266 ,TSAUNIN CINYA -OPENSAPCE XX,16 
1005358 ,25 ,2000266 ,YARTEBA - YARTEBA PRI SCH II,1 
1005359 ,25 ,2000265 ,UNG BARAU KATANGA,1111 
1005360 ,25 ,2000265 ,KATANGA - KATANGA PRI.SCHOOL,962 
1005361 ,25 ,2000265 ,RUWAN SANYI PRI.SCHOOL I,956 
1005362 ,25 ,2000265 ,MAIJANGALI - MAGANGALI PRI.SCHOOL,941 
1005363 ,25 ,2000265 ,YARTSAKUWA - OPEN SPACE,844 
1005364 ,25 ,2000265 ,RUWAN SANYI - RUWAN SANYI PRI.SCH II,757 
1005365 ,25 ,2000265 ,N.ASARAWA - VILLAGE CENTRE,666 
1005366 ,25 ,2000265 ,KATANGA UNG BARAU AYA GA TSOHUWA,643 
1005367 ,25 ,2000265 ,KURMIN SARKI - VILLAGE CENTRE,642 
1005368 ,25 ,2000265 ,AYAGA SABUWA,399 
1005369 ,25 ,2000265 ,YARTSAKUWA OPEN SPACE II,137 
1005370 ,25 ,2000265 ,KATANGA -KATANGA PRI SCHOOL,112 
1005371 ,25 ,2000265 ,RUWAN SANYI/RUWAN SANYI PRI. SCH IV,69 
1005372 ,25 ,2000265 ,UNG. BARAU KATANGA II,65 
1005373 ,25 ,2000265 ,RUWAN SANYI/RUWAN SANYI PRI. SCH III,53 
1005374 ,25 ,2000265 ,MAIJNGLI - MIJANGALI PRI. SCHOOL II,38 
1005375 ,25 ,2000260 ,KARFI - VILLAGE CENTRE,1151 
1005376 ,25 ,2000260 ,MAI FARIN KAI - MAIFARIN KAI PRI.SCH,973 
1005377 ,25 ,2000260 ,UNG/KARIME - MAI/LALLE PRI.SCH,944 
1005378 ,25 ,2000260 ,KARFI - PRI.SCHOOL,916 
1005379 ,25 ,2000260 ,LAYIN MINISTER - DANZAKI PRI.SCHOOL III,908 
1005380 ,25 ,2000260 ,LAYIN MINISTER - DANZAKI PRI.SCHOOL II,895 
1005381 ,25 ,2000260 ,TASHAR FULANI/UN-AYA PRI.SCH,807 
1005382 ,25 ,2000260 ,LAYIN MINISTER - DANZAKI PRI.SCHOOL I,785 
1005383 ,25 ,2000260 ,DAN GIWA - DANGIWA PRIMARY,762 
1005384 ,25 ,2000260 ,TASHAR FULANI/UN-AYA VILLAGE CENTRE,748 
1005385 ,25 ,2000260 ,UNG/GAGARE - KURE PRI.SCHOOL I,702 
1005386 ,25 ,2000260 ,UNG/GAGARE - KURE PRI.SCHOOL II,699 
1005387 ,25 ,2000260 ,UNG/MA'AZU - VILLAGE CENTRE,637 
1005388 ,25 ,2000260 ,KARFI LAYIN YAMMA ? FANISAU,584 
1005389 ,25 ,2000260 ,TASHAR FULANI - T/FULANI PRI.SCHOOL,499 
1005390 ,25 ,2000260 ,LAYIN MINISTER DAN ZAKI PRI. SCHOOL VI,118 
1005391 ,25 ,2000260 ,TASHAR FULANI/ UN AYA PRI. SCHOOL II,97 
1005392 ,25 ,2000260 ,LAYIN MINISTER DANZAKI PRI. SCHOOL V,71 
1005393 ,25 ,2000260 ,LAYIN MINISTER DAN ZAKI PRI. SCHOOL IV,50 
1005394 ,25 ,2000260 ,KARFI PRIMARY SCHOOL II,30 
1005395 ,25 ,2000260 ,KARFI DISPENSARY III,26 
1005396 ,25 ,2000260 ,KARFI DISPENSARY IV,26 
1005397 ,25 ,2000260 ,KARFI VILLAGE CENTRE II,22 
1005398 ,25 ,2000260 ,MAI FARINKAI MAI FARINKAI PRI. SCH II,8 
1005399 ,25 ,2000260 ,UNG. KARIME MAI LALLE PRI. SCHOOL II,0 
1005400 ,25 ,2000256 ,YAMBITA - VILLAGE CENTRE,708 
1005401 ,25 ,2000256 ,BORIN DAWA PRI.SCHOOL III,651 
1005402 ,25 ,2000256 ,KUKA MADOGARAS ? MADOGARA PRI.SCH,567 
1005403 ,25 ,2000256 ,KWARSU - VILLAGE ? CENTRE,562 
1005404 ,25 ,2000256 ,S/GARIN B.DAWA MARKET SQUARE,517 
1005405 ,25 ,2000256 ,BORIN DAWA PRI.SCHOOL I,501 
1005406 ,25 ,2000256 ,ZANGO -YARKWAKWARE PRI.SCHOOL,439 
1005407 ,25 ,2000256 ,BORIN DAWA PRI.SCHOOL II,311 
1005408 ,25 ,2000256 ,WARI - VILLAGE CENTRE,263 
1005409 ,25 ,2000256 ,AGAGIWA - AGAGIWA PRI. SCHOOL II,47 
1005410 ,25 ,2000267 ,GORAR YARMAMA ? GORA DISPSENSARY,782 
1005411 ,25 ,2000267 ,UNG.DAUDU/KANKU VILLAGE CENTRE,770 
1005412 ,25 ,2000267 ,GORAR YARMAMA - VILLAGE CENTRE,735 
1005413 ,25 ,2000267 ,YARMAMA/GWANAMARDE - GWANAMARDE PRI.SCHOOL,710 
1005414 ,25 ,2000267 ,GWANZAMAWA - VILLAGE CENTRE,705 
1005415 ,25 ,2000267 ,UNG.YARMAMA - YARMAMA PRI.SCHOOL II,684 
1005416 ,25 ,2000267 ,UNG.YARMAMA - YARMAMA PRI.SCHOOL I,680 
1005417 ,25 ,2000267 ,UNGUWAR DA'U - SHADE CIKIN GARI,597 
1005418 ,25 ,2000267 ,UNG.BUZU / UNG. BUZU OPEN SPACE,588 
1005419 ,25 ,2000267 ,UNGUWAR BUZU - T.V CENTRE,540 
1005420 ,25 ,2000267 ,UNG.YARMAMA - YARMAMA PRI.SCHOOL III,466 
1005421 ,25 ,2000267 ,UNG. DAUDU/KANKU VILLAGE CENTRE II,59 
1005422 ,25 ,2000259 ,UNGUWAR GORA - GORA PRI.SCHOOL,908 
1005423 ,25 ,2000259 ,LAMUNTANNI ?LUMUNTANNI PRI.SCHOOL,887 
1005424 ,25 ,2000259 ,YARTASHA - BAKIN KWALTA,775 
1005425 ,25 ,2000259 ,LUMUNTANNI -GUNDURAWA -LUMUNTANNI PRI.SCHOOL,773 
1005426 ,25 ,2000259 ,GORAR DANSAKA - GORA PRI.SCHOOL,725 
1005427 ,25 ,2000259 ,LUMUNTANNI -/KURIRI - KURIIRI VILLAGE,680 
1005428 ,25 ,2000259 ,YARRAHA - YARRAHA PRI.SHOOL II,571 
1005429 ,25 ,2000259 ,GANGARA - GANGARA PRI.SCHOOL,554 
1005430 ,25 ,2000259 ,BAUDA L/BAKOSHI - BAUDA PRI.SCHOOL,527 
1005431 ,25 ,2000259 ,UNG.CHIDA VILLAGE CENTRE,510 
1005432 ,25 ,2000259 ,FANGA - VILLAGE CENTRE,490 
1005433 ,25 ,2000259 ,UNG. HUDI - VILLAGE CENTRE,442 
1005434 ,25 ,2000259 ,RUGA WAJEMVILLAGE CENTRE,268 
1005435 ,25 ,2000259 ,BAUDA/GANGARE PRI.SCHOOL,176 
1005436 ,25 ,2000259 ,SABUWAR UNG. YAR RAHA PRI SCH,79 
1005437 ,25 ,2000259 ,UNG. GORA PRI. SCH II,69 
1005438 ,25 ,2000259 ,TSAMIYA MAI LAMBA PRI SCH,57 
